X1,X2,X3,X4,Y
10.013111085791717,5.9821882064928165,11526.9061,-2028.7044,1
10.026274475238495,5.999898455294987,8482.372,-1943.3574,0
9.946961791620197,5.9991611797297875,9824.7717,-1857.0542,0
10.16159655576096,5.997412930749263,8039.1661,-1842.7567,0
9.917793268404866,5.998632613470944,10192.8182,-2141.284,1
10.133499071601978,5.999039589529496,7085.3202,-2088.9159,0
9.716262921405773,5.999776294155241,9961.4722,-2002.9796,1
9.935463209615357,5.9986614238732585,13418.8467,-2017.9069,1
10.089805264233789,5.976329040445439,12449.7835,-2127.4499,1
10.223103112473398,5.993760979663589,9726.4983,-1823.8745,0
10.046476629277755,5.999807758166691,9389.5227,-2106.9195,0
10.08328769298841,5.993132553005407,9812.0105,-1825.5313,0
10.025228800697572,5.999688520512899,8828.7175,-2129.4791,0
9.997977063780686,5.9998454266512375,11357.8909,-1896.5162,1
10.020239206341106,5.996953077505271,8480.2654,-2064.5331,0
10.058595860096196,5.982948511985832,10513.9186,-1912.6008,1
10.018149933825255,5.999790754555711,9424.8085,-2001.3787,0
10.089979489582714,5.99382540048973,12388.6075,-1992.3753,1
10.11642800464632,5.9949247555164495,9853.5671,-2205.6006,0
9.925192024945579,5.999801484479997,6277.077,-2215.7171,0
9.924383068532242,5.999969924764233,8048.4601,-1690.9385,0
9.934107871813337,5.996575059271522,10355.1393,-1940.7381,1
10.091483801462564,5.996153978156422,12475.7609,-1887.7607,1
9.945211023536288,5.999920339161507,11882.4605,-1881.5929,1
10.011720849122764,5.976603649648756,11074.5657,-2258.626,1
10.018571529134306,5.999919457788081,7629.469,-1861.835,0
9.926628241151654,5.999915432634033,8580.6732,-1597.649,0
10.064592354867967,5.999833208800506,10664.4224,-1955.2773,1
9.812480825086942,5.999792451620294,10541.8789,-2144.07,1
10.042966418392007,5.995791984934495,7969.3698,-1817.2741,0
9.930872389394255,5.9816462110808795,12029.6467,-1739.9583,1
9.906359199946174,5.999982838915129,10634.8525,-1804.4602,1
9.922741932550501,5.99985595702615,7242.2437,-2062.5782,0
10.03760055772257,5.993781323270502,12508.3545,-1742.0381,1
9.911561538159146,5.998732070152565,7238.7616,-1563.4066,0
10.023261147373558,5.999711612407212,13543.3119,-2149.1686,1
10.089704209114917,5.999788309426911,8883.4948,-1804.4414,0
10.395362975578234,5.999920504783782,11051.7158,-1641.8962,1
9.875678818864754,5.991412886228601,11525.1173,-2158.7094,1
10.095097894491717,5.983076340453265,12065.0945,-1871.9867,1
9.913763562570756,5.999161819067049,8847.1645,-1465.6805,0
9.942002277571028,5.989823055579159,8678.1344,-1930.6851,0
9.765251128626955,5.999478455649362,8273.1634,-2082.493,0
9.911646669259287,5.992569107072923,9184.9871,-2071.5167,0
10.134946017063994,5.9994194991007825,10516.8306,-2321.4069,1
9.934784598909042,5.994035192905068,11284.5882,-1955.0713,1
9.997306894699154,5.99840202129074,7868.5028,-2046.9691,0
10.074393929709744,5.991288144479216,11061.6496,-1974.3442,1
9.968750157016128,5.994568139391236,12800.4622,-1826.5131,1
9.943559812882672,5.993812419582281,11010.6355,-1572.0989,1
9.990851917053304,5.999979669163084,9596.2196,-1950.2498,0
9.943253049037537,5.997668388670892,8341.5121,-1622.7646,0
10.002988144890367,5.999913401041258,11538.511,-1939.2808,1
10.074421062822285,5.998875820905182,8815.8284,-1940.9752,0
10.055704484976511,5.9831607198203605,6791.4712,-1725.1605,0
9.987048661886417,5.999087957639917,11881.7904,-1813.122,1
10.24647227004715,5.999582910518173,12932.1513,-1934.1969,1
10.04649568856755,5.999822850990413,9472.8855,-1885.7889,0
9.840985742406195,5.998903844972555,10330.3475,-2216.4603,0
10.012676567530669,5.994851118734786,9123.1745,-1759.721,0
10.104593127810785,5.999522239685472,8271.8015,-1889.3993,0
10.037051167600488,5.9967122118692995,14160.2128,-1985.7991,1
9.888256699675017,5.99998976625963,7867.6193,-1903.6971,0
10.102849895081954,5.999631223294838,7017.6782,-2132.5153,0
10.071867505042704,5.988571584850773,8777.3974,-1831.9885,0
9.992861495700254,5.999464477073833,7591.1032,-1823.9733,0
9.9691183587677,5.990587146248626,12598.3522,-2066.4798,1
10.011949886949724,5.999868725742422,8383.0998,-1848.0768,0
10.08007022462823,5.999999993954399,11540.3825,-1981.7747,1
9.903005192028948,5.9996103094732725,9793.1644,-2287.4266,0
9.90106851608082,5.997587179403608,10268.8907,-2007.2387,1
9.981392118624703,5.99812326384477,11870.6754,-1810.3825,1
10.204290429195614,5.999985673454626,10073.7395,-1682.816,1
9.792990385344758,5.999602270587498,14121.8491,-2003.6673,1
10.018227677937077,5.999999880457658,10394.7491,-2051.2919,1
9.970585065784777,5.998423292849849,5502.6843,-2056.157,0
10.043831125860844,5.999379044068582,11729.5528,-1854.0568,1
9.83203817590368,5.992251507501361,11020.8408,-2225.1115,1
10.050652742635457,5.999674183649761,9586.9864,-2020.7133,0
9.985781951991171,5.999314240185577,10549.3929,-1889.1424,1
9.931661805016144,5.989356220694226,9096.041,-1947.8907,0
9.984959744391068,5.99805568449282,9245.3092,-1984.5239,0
9.95943992589923,5.996060815069131,12207.6307,-1993.8137,1
9.970467304740207,5.989201247390335,11095.3578,-1979.3127,1
10.151342206884214,5.999139261874375,10464.3213,-1931.2229,1
10.138504112473944,5.98918175772782,8379.9397,-1855.8705,0
9.930822807213078,5.9991928353383805,10236.966,-1513.9543,1
10.04667004683961,5.999926187075648,13432.1233,-1995.4222,1
9.999999729890803,5.998814413023419,12030.6462,-2144.7784,1
10.070123929664815,5.963530147376222,10832.8982,-1640.2321,1
10.026092521161857,5.994574980539411,10407.4896,-2287.6551,1
10.013340003174154,5.999850746947575,9417.2134,-1921.4392,0
9.869620611816352,5.997361915685126,6415.2757,-1921.9391,0
10.080967867835776,5.9985992563695305,10135.3965,-1844.5709,1
10.09735790340643,5.999980967142548,9416.8464,-1978.6266,0
10.21266254357709,5.9978768066929025,9122.8774,-2008.232,0
9.974331834740903,5.9980977024221485,16218.4236,-1901.9355,1
9.909230384599757,5.996985509283208,10889.8928,-1775.8292,1
10.047821698640037,5.999688637848629,8138.2535,-2010.6339,0
10.082849263448235,5.982600700821314,11222.4326,-2145.0022,1
10.020040262018997,5.991657403919249,8209.138,-2059.0021,0
10.02486835378798,5.994608287960668,7848.6533,-2039.6595,0
10.095492015596939,5.996626480959936,11052.5147,-2060.3627,1
10.095777187268375,5.997499685756243,10092.2313,-2344.3793,0
9.956635684171284,5.989059440460052,6916.3945,-2101.0909,0
9.72007239094399,5.997543160900759,10168.2383,-1873.5877,1
9.97697669903114,5.999998676277786,8512.9696,-2247.3483,0
9.894182159035472,5.998561624593286,10260.9672,-1766.483,1
9.945228822419685,5.9999913320849,9878.172,-2072.7429,0
10.137728459047658,5.998324558167691,12690.0853,-2018.5045,1
10.115490659871448,5.999963067221172,9648.0812,-1806.3068,0
9.795631606811874,5.97837235040286,7306.1547,-2059.9169,0
10.029220112837564,5.991592779114114,11165.0182,-1383.6126,1
10.127664929065418,5.989221425559525,9683.3188,-1993.4814,0
10.128015479191458,5.999105549662947,11495.0909,-1923.5049,1
10.131431304545021,5.990577419935044,9791.7481,-2144.9455,0
9.860141506643124,5.999971207937504,8894.2902,-2310.1773,0
9.85616188423611,5.993903657951264,11753.1393,-1850.0376,1
9.93657437053865,5.999952916527615,10798.1725,-1778.7928,1
10.018647157860414,5.996310818441084,16750.5241,-2267.2382,1
9.93279647519204,5.997795369734905,8294.1963,-1848.4402,0
9.983846050543896,5.99819258078883,9656.4066,-1985.9592,0
9.934311341998118,5.996681213243692,6321.3215,-1373.6353,0
10.059209046390835,5.9992718545594474,7966.3522,-1841.7284,0
10.07941029611062,5.999640417814788,10773.2193,-1664.112,1
9.960801302517014,5.998266567229034,10917.7997,-1837.8871,1
10.003453065986145,5.997879491284741,12912.1653,-2036.3224,1
9.986449838025182,5.993772912350947,11316.1421,-2073.6253,1
10.169037525842747,5.986255470850887,7411.7849,-1872.607,0
9.983168348645744,5.996288941348967,13127.1384,-1981.2535,1
9.803385679557778,5.991754617296722,7914.3217,-2153.2861,0
9.881121663827146,5.997287940657828,13115.5884,-2319.7101,1
9.795906263475144,5.980104475237289,9092.3597,-1714.5625,0
9.867886443616916,5.999740275390804,14498.0163,-1978.0067,1
10.065370179198522,5.999699412750713,11448.7238,-2233.4808,1
10.110025514918918,5.9909231104786445,15972.8781,-1489.4871,1
9.988428275737412,5.9940457399918845,10758.4084,-2314.4242,1
9.978289557673836,5.994479440260667,9139.5245,-1923.123,0
9.98548211637651,5.991341276478417,7867.5058,-1882.0462,0
10.045677949042581,5.998293628474413,9102.6742,-2030.3281,0
9.98877751944393,5.999331710408738,8607.3252,-2080.336,0
10.167791953403794,5.998581035584886,6757.4231,-1680.4678,0
10.077355610901362,5.996830167948744,10318.6142,-2025.0412,1
9.896629451713096,5.9988917359699805,8059.6578,-2036.3102,0
9.760772207547545,5.99989645936021,10220.7044,-2156.5784,0
10.031200928854643,5.9970320410366655,12235.1624,-1999.7262,1
10.013733737322505,5.999504625177258,6064.4502,-2076.4559,0
10.034595110875065,5.99931820464606,10536.5995,-2163.7706,1
10.073742322434718,5.9807384258250735,11065.1903,-1817.9932,1
10.053919894446917,5.998751352824015,9609.1995,-1677.9061,0
9.93659979258172,5.995133175287662,7757.8193,-1816.9313,0
9.99215779608916,5.9964908799712635,14000.2205,-2490.1126,1
9.984096030811866,5.986356370885195,12358.3875,-2003.2031,1
9.888655986539627,5.999974756809839,10756.9045,-1724.7652,1
10.060126564221218,5.999985791758707,9430.8582,-2532.9848,0
9.9489958265402,5.996891048241745,9553.8168,-1976.4655,0
9.797629551982315,5.999164757607478,9394.9108,-1474.2277,0
10.048458976393981,5.992288457831562,6699.5451,-1663.561,0
9.956152070238847,5.997301618295909,10802.318,-1728.449,1
9.775014828745796,5.998450663307192,10098.8133,-2036.6896,0
10.027279867556507,5.99892021497305,9071.205,-1948.7182,0
10.0015252328655,5.993054739913469,6378.9728,-2168.5615,0
9.910915346618102,5.998149553423436,7256.8492,-1786.7948,0
9.877398070461483,5.966449244230754,9974.9751,-1999.6471,1
10.002592940684995,5.999099554235297,9926.6904,-2062.9432,0
10.036388361074573,5.999959713679301,12297.8871,-2225.3071,1
9.961988725878868,5.993125743957146,10427.202,-1948.194,1
10.085501852943496,5.9999936497994115,7679.0778,-1799.0826,0
9.966240805129607,5.999166341879775,12354.9826,-1894.9352,1
10.002541700945006,5.996254752554419,10709.7926,-2415.7803,1
10.048707112309188,5.999191195277832,10250.207,-2110.0831,0
10.046682150685122,5.995187879575152,8925.5074,-1950.9565,0
9.954714635589971,5.985495162193252,9258.6915,-2129.2886,0
9.91903811519075,5.99450445710543,10329.459,-1878.1242,1
9.992767279883035,5.999070057578663,11310.0393,-1982.7513,1
10.141396444278232,5.997753003997097,6761.5343,-2201.8192,0
9.905957214398997,5.99775106793024,11127.5628,-2035.0716,1
10.167231472101939,5.998126987642697,8438.4613,-2052.0788,0
10.082833000226127,5.98890719186972,10014.684,-1824.7509,1
9.951104885765778,5.998240548884473,12160.4811,-1819.6269,1
9.998626951473977,5.999495161244936,8566.9917,-1685.1125,0
9.887904163721315,5.997508539324896,7957.2999,-2103.8452,0
9.751154793075255,5.988806755750293,8066.5342,-1716.3339,0
10.005614382361122,5.997929418147804,10517.4393,-1939.0628,1
10.013259402756365,5.999097521946728,11127.7848,-2135.3865,1
9.87564857771551,5.999866887831588,12277.5024,-1922.6864,1
9.996493826987543,5.9941738331998415,10432.5237,-2209.0769,1
10.027185176115283,5.988704246227039,10753.3196,-1998.3769,1
10.05398195129696,5.9894056960617155,13138.653,-2263.4179,1
9.833329407112936,5.9922424411574715,9471.3094,-1432.6083,0
9.902805471939438,5.9965717463809085,8374.2883,-1834.1347,0
10.046648612975831,5.999062023820549,8127.3531,-2126.3318,0
10.033712043329519,5.998603512356273,12624.3387,-2372.4353,1
9.999091525108073,5.999980107624004,6936.5067,-2105.8884,0
10.123706752549618,5.980675616697877,7380.7546,-1392.4797,0
10.05425583390787,5.999905358556486,11547.1351,-1925.3473,1
10.003792173249296,5.9983465838633645,11250.3687,-2131.196,1
9.986662900473267,5.999959811452353,9125.3733,-1978.7912,0
9.996279149535837,5.954356018382214,8619.9291,-2032.4934,0
9.976836180969126,5.998156849852615,9244.0467,-1967.6294,0
9.922092856178084,5.999089802899652,10731.0126,-2119.3047,1
9.923059319512133,5.986946694489878,11253.1003,-2215.2047,1
10.026470837977502,5.999271407860595,7501.2232,-1587.415,0
9.90773511583053,5.984442952439266,12931.7367,-2095.1617,1
10.150433604667475,5.9983986184987526,7818.5533,-1930.9054,0
9.905843113536648,5.999828698058142,10928.7559,-1398.2247,1
9.938886021855241,5.992584182419388,15282.6736,-2027.9457,1
9.913825196024057,5.995294546896484,10032.232,-2277.8475,0
9.836920539129439,5.992467545414156,12106.0437,-2041.2048,1
9.928705580835613,5.999054957247349,8889.6199,-1902.7971,0
10.05029582981365,5.977309683585587,9723.7352,-2034.1894,0
10.137356600799414,5.970649735150671,10254.5071,-2201.5103,1
9.92406871258425,5.997051605561966,10925.4381,-2256.3567,1
9.919552711109771,5.999914502308972,9773.6502,-2084.1425,0
9.853828116188303,5.997798502899896,11227.5549,-2085.376,1
9.958198587575112,5.997522294851683,12309.1469,-1838.169,1
9.854287594269012,5.999999843230848,7374.3154,-1895.8313,0
9.93386146221641,5.991499245625486,10263.0807,-1933.5031,1
9.917407069386892,5.998019181499598,14772.934,-2194.8269,1
9.867711067794078,5.99725912523554,11039.792,-1697.5829,1
10.02658489255662,5.999813103185162,8970.1878,-2040.0732,0
10.134531871978957,5.999333069981601,10980.0327,-2031.7034,1
9.991187100085943,5.998020317863489,9156.4282,-1634.0437,0
10.046085349337513,5.997365653326602,11519.2232,-1717.0194,1
10.089939314915275,5.989450899789944,8271.2245,-1705.3255,0
9.977843605767394,5.972501128341463,11792.002,-1974.3336,1
9.91626246198542,5.997319960084929,9387.3575,-2049.8447,0
10.082592047076846,5.996359061437095,11883.3559,-1923.1162,1
10.009697700769085,5.998936724106287,10889.929,-1641.9911,1
9.933204678035954,5.998051245310436,10474.9373,-2185.2189,1
10.067146235614496,5.999977909119395,11258.2161,-2134.3898,1
9.936712412347271,5.999129154296755,7202.4321,-1774.279,0
9.895935549126985,5.985634397561554,7970.7345,-1998.7703,0
