X1,X2,X3,X4,Y
10.013111085791717,5.9821882064928165,11526.9061,-2028.7044,9604.59
10.026274475238495,5.999898455294987,8482.372,-1943.3574,6390.05
9.946961791620197,5.9991611797297875,9824.7717,-1857.0542,8038.42
10.16159655576096,5.997412930749263,8039.1661,-1842.7567,6239.93
9.917793268404866,5.998632613470944,10192.8182,-2141.284,8142.18
,,,,
9.716262921405773,5.999776294155241,9961.4722,-2002.9796,8183.87
9.935463209615357,5.9986614238732585,13418.8467,,11502.08
10.089805264233789,5.976329040445439,,-2127.4499,10332.69
10.223103112473398,5.993760979663589,9726.4983,-1823.8745,7900.41
10.046476629277755,5.999807758166691,9389.5227,-2106.9195,7253.28
10.08328769298841,5.993132553005407,9812.0105,,7933.14
10.025228800697572,5.999688520512899,,-2129.4791,6657.31
9.997977063780686,5.9998454266512375,11357.8909,-1896.5162,9579.49
10.020239206341106,5.996953077505271,8480.2654,,
10.058595860096196,5.982948511985832,10513.9186,-1912.6008,8591.84
10.018149933825255,5.999790754555711,,-2001.3787,7447.7
10.089979489582714,5.99382540048973,12388.6075,-1992.3753,10519.96
10.11642800464632,5.9949247555164495,9853.5671,-2205.6006,7759.29
9.925192024945579,5.999801484479997,,-2215.7171,
9.924383068532242,5.999969924764233,8048.4601,-1690.9385,6194.71
,5.996575059271522,10355.1393,-1940.7381,8148.77
10.091483801462564,5.996153978156422,12475.7609,-1887.7607,10440.09
9.945211023536288,5.999920339161507,11882.4605,-1881.5929,10080.79
10.011720849122764,5.976603649648756,11074.5657,-2258.626,8615.48
10.018571529134306,,7629.469,-1861.835,5789.37
,5.999915432634033,,-1597.649,6927.87
10.064592354867967,5.999833208800506,10664.4224,-1955.2773,8566.18
9.812480825086942,,10541.8789,-2144.07,8480.08
,5.995791984934495,7969.3698,-1817.2741,6139.61
9.930872389394255,,12029.6467,-1739.9583,10334.61
,,,,
9.922741932550501,5.99985595702615,7242.2437,-2062.5782,5183.52
,5.993781323270502,12508.3545,-1742.0381,10755.91
9.911561538159146,5.998732070152565,7238.7616,-1563.4066,5695.62
10.023261147373558,5.999711612407212,13543.3119,-2149.1686,11461.41
10.089704209114917,5.999788309426911,8883.4948,-1804.4414,7071.81
10.395362975578234,5.999920504783782,11051.7158,-1641.8962,9397.03
,5.991412886228601,11525.1173,-2158.7094,
10.095097894491717,5.983076340453265,12065.0945,-1871.9867,10237.43
9.913763562570756,,8847.1645,-1465.6805,7397.28
9.942002277571028,5.989823055579159,8678.1344,-1930.6851,6657.99
9.765251128626955,5.999478455649362,8273.1634,-2082.493,6223.71
9.911646669259287,5.992569107072923,9184.9871,-2071.5167,7060.19
10.134946017063994,5.9994194991007825,10516.8306,,8324.24
9.934784598909042,5.994035192905068,11284.5882,-1955.0713,9305.05
,,,,
10.074393929709744,5.991288144479216,11061.6496,-1974.3442,9137.89
9.968750157016128,5.994568139391236,12800.4622,-1826.5131,10815.17
9.943559812882672,5.993812419582281,11010.6355,-1572.0989,9656.01
9.990851917053304,5.999979669163084,9596.2196,-1950.2498,7781.13
9.943253049037537,5.997668388670892,8341.5121,-1622.7646,6837.34
10.002988144890367,5.999913401041258,11538.511,-1939.2808,9512.11
10.074421062822285,5.998875820905182,8815.8284,-1940.9752,6774.08
10.055704484976511,5.9831607198203605,6791.4712,-1725.1605,5269.79
,,,,
10.24647227004715,5.999582910518173,12932.1513,-1934.1969,10985.75
10.04649568856755,,9472.8855,-1885.7889,7418.74
9.840985742406195,5.998903844972555,10330.3475,-2216.4603,7898.24
,5.994851118734786,9123.1745,-1759.721,
,5.999522239685472,8271.8015,,6372.3
10.037051167600488,5.9967122118692995,14160.2128,-1985.7991,12150.37
9.888256699675017,5.99998976625963,7867.6193,-1903.6971,5900.29
10.102849895081954,5.999631223294838,7017.6782,-2132.5153,4901.05
10.071867505042704,5.988571584850773,8777.3974,-1831.9885,
9.992861495700254,5.999464477073833,7591.1032,-1823.9733,5956.09
9.9691183587677,5.990587146248626,12598.3522,-2066.4798,
10.011949886949724,5.999868725742422,8383.0998,-1848.0768,
10.08007022462823,5.999999993954399,,,9391.12
9.903005192028948,5.9996103094732725,9793.1644,,7404.56
9.90106851608082,5.997587179403608,10268.8907,-2007.2387,8221.67
9.981392118624703,5.99812326384477,11870.6754,,9874.28
10.204290429195614,,10073.7395,-1682.816,8263.44
9.792990385344758,5.999602270587498,14121.8491,,12083.08
10.018227677937077,5.999999880457658,10394.7491,-2051.2919,8313.11
9.970585065784777,5.998423292849849,5502.6843,-2056.157,3381.3
10.043831125860844,5.999379044068582,11729.5528,-1854.0568,9942.03
9.83203817590368,5.992251507501361,11020.8408,-2225.1115,8900.13
10.050652742635457,5.999674183649761,,-2020.7133,7612.55
9.985781951991171,5.999314240185577,10549.3929,-1889.1424,8686.07
9.931661805016144,5.989356220694226,9096.041,-1947.8907,7244.54
9.984959744391068,5.99805568449282,9245.3092,-1984.5239,
9.95943992589923,5.996060815069131,12207.6307,-1993.8137,9977.98
9.970467304740207,5.989201247390335,11095.3578,-1979.3127,9093.19
10.151342206884214,5.999139261874375,10464.3213,-1931.2229,
10.138504112473944,5.98918175772782,8379.9397,-1855.8705,6443.94
9.930822807213078,5.9991928353383805,10236.966,-1513.9543,8682.65
10.04667004683961,5.999926187075648,13432.1233,-1995.4222,11453.91
9.999999729890803,5.998814413023419,12030.6462,-2144.7784,9843.51
,5.963530147376222,10832.8982,-1640.2321,9284.32
10.026092521161857,5.994574980539411,10407.4896,-2287.6551,8274.99
10.013340003174154,5.999850746947575,9417.2134,,7628.4
9.869620611816352,5.997361915685126,6415.2757,-1921.9391,4486.7
10.080967867835776,5.9985992563695305,10135.3965,-1844.5709,8337.01
10.09735790340643,5.999980967142548,,-1978.6266,7372.88
10.21266254357709,5.9978768066929025,9122.8774,-2008.232,7053.31
9.974331834740903,5.9980977024221485,,-1901.9355,14388.15
9.909230384599757,5.996985509283208,10889.8928,-1775.8292,9067.46
10.047821698640037,5.999688637848629,8138.2535,-2010.6339,6054.57
10.082849263448235,5.982600700821314,11222.4326,-2145.0022,9033.39
10.020040262018997,5.991657403919249,8209.138,-2059.0021,6005.61
10.02486835378798,5.994608287960668,7848.6533,-2039.6595,5805.87
10.095492015596939,5.996626480959936,11052.5147,,9016.36
10.095777187268375,5.997499685756243,10092.2313,-2344.3793,7913.22
9.956635684171284,5.989059440460052,6916.3945,-2101.0909,4866.42
9.72007239094399,5.997543160900759,10168.2383,-1873.5877,8312.79
9.97697669903114,5.999998676277786,8512.9696,-2247.3483,6270.44
9.894182159035472,5.998561624593286,10260.9672,-1766.483,8343.83
9.945228822419685,5.9999913320849,9878.172,-2072.7429,7959.79
10.137728459047658,5.998324558167691,12690.0853,-2018.5045,10540.68
10.115490659871448,5.999963067221172,9648.0812,-1806.3068,
9.795631606811874,5.97837235040286,7306.1547,-2059.9169,5401.77
10.029220112837564,5.991592779114114,11165.0182,-1383.6126,9629.36
10.127664929065418,5.989221425559525,9683.3188,,7843.5
10.128015479191458,5.999105549662947,11495.0909,-1923.5049,9590.35
10.131431304545021,5.990577419935044,9791.7481,-2144.9455,7819.53
9.860141506643124,5.999971207937504,,-2310.1773,6567.27
9.85616188423611,5.993903657951264,11753.1393,-1850.0376,10019.44
9.93657437053865,5.999952916527615,10798.1725,-1778.7928,
10.018647157860414,5.996310818441084,16750.5241,-2267.2382,14564.13
9.93279647519204,5.997795369734905,8294.1963,-1848.4402,
9.983846050543896,5.99819258078883,9656.4066,-1985.9592,7650.3
9.934311341998118,5.996681213243692,6321.3215,-1373.6353,5016.8
10.059209046390835,5.9992718545594474,7966.3522,-1841.7284,6138.34
10.07941029611062,5.999640417814788,10773.2193,-1664.112,9035.83
9.960801302517014,5.998266567229034,10917.7997,-1837.8871,9076.22
10.003453065986145,5.997879491284741,12912.1653,-2036.3224,10956.49
9.986449838025182,5.993772912350947,11316.1421,-2073.6253,9111.43
10.169037525842747,5.986255470850887,7411.7849,-1872.607,
9.983168348645744,5.996288941348967,13127.1384,-1981.2535,11010.19
9.803385679557778,5.991754617296722,7914.3217,-2153.2861,5750.52
9.881121663827146,5.997287940657828,13115.5884,-2319.7101,10840.58
9.795906263475144,5.980104475237289,9092.3597,-1714.5625,7331.31
9.867886443616916,5.999740275390804,14498.0163,-1978.0067,12525.97
10.065370179198522,5.999699412750713,11448.7238,-2233.4808,9280.21
10.110025514918918,5.9909231104786445,15972.8781,-1489.4871,14567.62
9.988428275737412,5.9940457399918845,10758.4084,-2314.4242,8508.23
9.978289557673836,5.994479440260667,9139.5245,,7226.97
