X1,X2,X3,X4,Y
9.940934272287212,5.9929417892253705,9907.1734,-1945.8147,8110.57
9.905901255712477,5.98714238566829,11945.1722,-1992.2248,10008.68
10.185455762847143,5.99894764843212,9040.9908,-2024.5628,6892.78
9.76073831482222,5.990118093229405,8293.2154,-2162.8281,6112.69
10.088752456530525,5.996752570381062,,-1867.2608,10599.55
9.947872077298975,5.9912263841088835,8987.3942,-2115.1034,6977.1
10.140920016135336,5.997573150248928,7658.7495,-2285.7863,5303.34
9.872612950668593,5.99993143922959,11353.0328,-2073.2732,9163.09
10.05344804877622,5.9940125292859365,12376.1939,-1791.0159,10390.84
10.105275804609063,5.9960403226192,,-2112.6522,
10.009627048545715,5.99981357023706,12108.0859,-2156.9509,9864.5
10.028814095922662,5.999723802820034,,-1966.9467,
9.915102266388496,5.98472972419376,8993.4682,-2065.288,6985.18
9.935733847726418,,11012.5047,-1934.543,8989.4
9.961679715373824,5.998443983423226,,-1819.8808,7987.7
10.026069862049836,5.999555547928488,10418.3755,-1826.7449,8557.42
9.86132444357094,5.995998015246989,12512.547,-2064.7772,10465.86
9.80815536029789,5.999956883361733,9707.8552,-1964.1097,7674.73
9.911900511566936,5.976239295348574,11688.6989,-1726.303,
10.050830429885107,5.992084550690094,11858.9969,-1935.3829,9922.91
9.929257935161347,5.998240342369842,,-2319.0345,9324.5
9.939347654536343,5.999200315419265,,-1858.9428,10221.69
10.034634117165673,5.999490328891038,11132.0182,-2181.0868,9089.91
10.000472005215011,5.998490285898099,8816.8095,-1936.2865,7057.76
10.02105533576511,5.996049950076889,8919.9022,,6380.62
10.042671175588815,5.981107664308381,10011.5192,-2006.3431,8130.69
9.959871114855753,5.999690413984161,10807.1953,-2001.3823,8845.98
9.880698018695663,5.979768809006488,13547.3845,-2175.6412,11393.3
9.846687204669026,5.999997732673574,9289.5981,-1726.1752,7432.68
9.834529711667127,5.994087485283487,10044.3847,-2074.7855,8063.91
10.067356958875594,5.999979213354688,8673.0514,,7077.6
9.835541374166535,,9395.3626,-2048.7604,7336.5
10.070550468343988,5.9941340252160265,12358.7057,-2241.0334,10152.84
9.945789054626184,5.987365337416648,9602.7678,-2233.2789,7269.94
10.040930615568648,5.991823885300616,10007.3433,-2051.8386,7946.79
,5.998616671178456,13818.7297,-1947.2086,11806.45
9.984687523208683,5.996651223727128,7690.3438,-2423.0267,
10.038082243500845,5.999948343187879,11824.8951,-1781.709,10092.38
10.029462952243787,5.998312406612082,11227.2379,-1842.7584,9452.56
10.106880269598182,5.992170810294777,12150.1224,-2043.6631,10019.27
,,,,
